0.0395,0.334582,0.290006,-6.70891,5.66099
0.0396,0.333911,0.290571,-6.72406,5.64783
0.0397,0.333237,0.291135,-6.73919,5.63464
0.0398,0.332563,0.291698,-6.7543,5.62141
0.0399,0.331887,0.29226,-6.7694,5.60814
0.04,0.331209,0.29282,-6.78448,5.59484
0.0401,0.33053,0.293379,-6.79954,5.58149
0.0402,0.329849,0.293936,-6.81459,5.56811
0.0403,0.329167,0.294492,-6.82962,5.55469
0.0404,0.328483,0.295047,-6.84463,5.54124
0.0405,0.327798,0.295601,-6.85962,5.52774
0.0406,0.327111,0.296153,-6.8746,5.51421
0.0407,0.326423,0.296703,-6.88956,5.50064
0.0408,0.325733,0.297253,-6.9045,5.48703
0.0409,0.325042,0.297801,-6.91943,5.47338
0.041,0.324349,0.298347,-6.93434,5.45969
0.0411,0.323655,0.298893,-6.94923,5.44597
0.0412,0.322959,0.299437,-6.9641,5.43221
0.0413,0.322262,0.299979,-6.97895,5.41841
0.0414,0.321564,0.30052,-6.99379,5.40457
0.0415,0.320864,0.30106,-7.00861,5.39069
0.0416,0.320162,0.301598,-7.02341,5.37678
0.0417,0.319459,0.302135,-7.03819,5.36282
0.0418,0.318754,0.302671,-7.05296,5.34883
0.0419,0.318048,0.303205,-7.0677,5.3348
0.042,0.317341,0.303738,-7.08243,5.32073
0.0421,0.316632,0.304269,-7.09714,5.30663
0.0422,0.315921,0.304799,-7.11183,5.29248
0.0423,0.315209,0.305328,-7.12651,5.2783
0.0424,0.314496,0.305855,-7.14116,5.26407
0.0425,0.313781,0.306381,-7.15579,5.24981
0.0426,0.313065,0.306905,-7.17041,5.23551
0.0427,0.312347,0.307428,-7.18501,5.22117
0.0428,0.311628,0.307949,-7.19959,5.2068
0.0429,0.310907,0.308469,-7.21415,5.19238
0.043,0.310185,0.308988,-7.22869,5.17793
0.0431,0.309461,0.309505,-7.24321,5.16343
0.0432,0.308736,0.31002,-7.25771,5.1489
0.0433,0.30801,0.310534,-7.27219,5.13433
0.0434,0.307282,0.311047,-7.28665,5.11972
0.0435,0.306553,0.311558,-7.30109,5.10507
0.0436,0.305822,0.312068,-7.31552,5.09038
0.0437,0.305089,0.312576,-7.32992,5.07566
0.0438,0.304356,0.313083,-7.3443,5.06089
0.0439,0.303621,0.313589,-7.35866,5.04609
0.044,0.302884,0.314093,-7.37301,5.03124
0.0441,0.302146,0.314595,-7.38733,5.01636
0.0442,0.301407,0.315096,-7.40163,5.00144
0.0443,0.300666,0.315595,-7.41591,4.98648
0.0444,0.299923,0.316093,-7.43018,4.97148
0.0445,0.29918,0.316589,-7.44442,4.95644
0.0446,0.298435,0.317084,-7.45864,4.94136
0.0447,0.297688,0.317578,-7.47284,4.92624
0.0448,0.29694,0.31807,-7.48702,4.91108
0.0449,0.296191,0.31856,-7.50117,4.89589
0.045,0.29544,0.319049,-7.51531,4.88065
0.0451,0.294687,0.319536,-7.52943,4.86538
0.0452,0.293934,0.320022,-7.54352,4.85006
0.0453,0.293179,0.320506,-7.55759,4.83471
0.0454,0.292422,0.320989,-7.57165,4.81932
0.0455,0.291664,0.32147,-7.58568,4.80388
0.0456,0.290905,0.32195,-7.59969,4.78841
0.0457,0.290145,0.322428,-7.61367,4.7729
0.0458,0.289382,0.322904,-7.62764,4.75735
0.0459,0.288619,0.323379,-7.64158,4.74176
0.046,0.287854,0.323853,-7.6555,4.72613
